"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Pop / Dance / House","Zero-G","Club Classics","$53.00","The sound of classic dance of the 1970s and 80s","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","House Fabrik","$42.87","Cutting-edge selection of dance grooves for the master touch","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","The Paradise Sessions","$44.66","From funky to disco - big house & chill collection","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Disco Gold","$42.87","Pure inspiration for your next disco tracks!","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Electro House","$32.15","Big electro house library with tons of beats, grooves & more","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Progressive House","$25.60","Fantastic progressive and minimal house sample library","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Distorted Dancefloors","$40.49","Great dance music library with a lot of samples, beats, FX..","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","SoundSense: Old Skool House","$20.84","Old skool classic house samples & grooves","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Classic Disco","$41.09","70's & 80's Disco-Licks & Grooves for authentic productions!","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Anthem House","$26.80","Tremendous beats & euphoric dance anthems!","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Soundclash","$32.15","Big sound-pool for professional electro & house tracks","no reviews","no reviews","1"
"Pop / Dance / House","Zero-G","Nu House","$17.45","Houce, trance & rave construction kits & single hits!","no reviews","no reviews","1"
"Pop / Dance / House","Power FX","Clubotica","$28.78","","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Big Fish Audio","Big Room Anthems","$48.30","15 Kits of Hard-Hitting Electronic Dance Music","no reviews","no reviews","1"
"Downbeat / Electronica","Big Fish Audio","Mayhem: Dirty Dubstep","$48.30","13 Construction Kits of Insane Dirty Dubstep","no reviews","no reviews","1"
"Downbeat / Electronica","Ueberschall","Chillstep","$98.25","10 Construction Kits, 662 Loops & Samples","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","Glitch Art","$48.63","10 fully-stocked constructions kits","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","Trap","$48.63","Finest Trap beats & grooves!","no reviews","no reviews","0"
"Downbeat / Electronica","Best Service","Toxic Guitars Bundle","$89.00","Bundle of Toxic Guitars Vol.1 and Toxic Guitars Vol.2","no reviews","no reviews","1"
"Downbeat / Electronica","Best Service","Toxic Guitars Vol.2","$59.00","250 Samples of freaky guitar sounds, licks and efffects","no reviews","no reviews","1"
"Downbeat / Electronica","Big Fish Audio","Future Complextro","$48.30","15 massive construction kits for the deepest Drops & Beats","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Big Fish Audio","Dubstep Killer","$48.30","A new standard in the world of Dubstep","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Big Fish Audio","Dubstep Impact","$20.30","Drums, bass & synths a la Skrillex, Dastik, Borgore and Co.","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Best Service","Toxic Guitars Vol.1","$49.00","Heavy guitar for electro, breakbeat, drum´n bass productions","no reviews","no reviews","1"
"Downbeat / Electronica","Big Fish Audio","Chill: Downtempo Loops and Beats","$34.30","Chill, jazzy construction kits","no reviews","no reviews","1"
"Downbeat / Electronica","Ueberschall","Neurofunk","$28.78","The dark side of Drum 6 Bass","no reviews","no reviews","0"
"Downbeat / Electronica","Zero-G","Return To The Planet Of The Breaks","$14.28","Legendary and experimental Drum Grooves & Breaks!","no reviews","no reviews","1"
"Downbeat / Electronica","Ueberschall","Future Garage","$28.78","Future Garage: 2-step, dubstep, deep house and dub techno!","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","2Step Garage","$38.71","30 dance constructions kits from dub to grime","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Ueberschall","Drum & Bass Vol.1","$48.63","Drum & bass grooves for the current DnB-chart banger","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","8 Bit Stylez","$38.71","Brilliant lo-fi samples","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","Dubstep Destruction","$48.63","Dubstep massive basses, synths and drums","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","Drum & Bass Lounge","$48.63","Relaxed Drum & Bass Grooves & Loops","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","dubstep","$98.25","In your face library! Massive sound tools for dubstep!","2011","2011","0"
"Downbeat / Electronica","Ueberschall","Electrolines","$109.00","Over 1000 analog bass and lead lines","2009","2009","0"
"Downbeat / Electronica","Ueberschall","Analog Attack","$109.00","Range of the finest pure analog Grooves & Loops.","2008","2008","0"
"Downbeat / Electronica","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"Downbeat / Electronica","Ueberschall","AntiGravity Maneuvers","$98.25","Cross-genre EDM sample collection!","2008","2008","0"
"Downbeat / Electronica","Ueberschall","Essentials Of The Order","$98.25","Bombastic sample collection with 8600 loops & samples!","no reviews","no reviews","0"
"Downbeat / Electronica","Ueberschall","Analog FX","$98.25","Incredible FX Collection, perfect for movies and more","2008","2008","0"
"Downbeat / Electronica","Zero-G","Firestorm by DJ Stakka","$21.44","Great drum & bass library with many loops & instruments","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Total Drum & Bass","$13.88","Over 1500 top notch Loops & Grooves for Drum & Bass","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Planet Of The Breaks","$11.88","This ain't no ordinary Drum Library - This stuff is dope!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Koncept & Funktion","$32.15","Underground Drum & Bass sample library by David & Nic Higham","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Jungle Warfare Volume 3","$26.80","The third release of Zero G's Drum & Bass Collection!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Jungle Warfare Volume 2","$26.80","Volume 2 of the world's first Drum & Bass sample library!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Jungle Warfare Volume 1","$26.80","The world's first Drum & Bass Sample Library!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Chemical Beats","$21.42","Crazy Drumloops & Grooves for your productions!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Nexus","$41.09","Large-scale & unusual Drum & Bass Library","no reviews","no reviews","1"
"Downbeat / Electronica","Best Service","Phantom Files","$49.00","An inspiring soundsource for all musicians","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","SoundSense: Grime Scene","$20.84","This will burn up any urban production - Grime & Hip Hop!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","SoundSense: Elektrolytic","$21.44","Innovativ sound design von Ian Boddy!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","EZ Rollers","$26.80","A killer sample collection for all drum & bass heads","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","The Operating Table","$32.15","Well produced & fresh break beats and loops!","no reviews","no reviews","1"
"Downbeat / Electronica","Zero-G","Pure Trip Hop","$10.31","Trip Hop sound material for professional beats","no reviews","no reviews","1"
"Downbeat / Electronica","Power FX","Clubotica","$28.78","","no reviews","no reviews","no requirement"
"Downbeat / Electronica","Power FX","2rAw Extreme Rock Funk Rage","$28.78","","no reviews","no reviews","no requirement"
"Techno / Trance","Ueberschall","Techno ID","$48.63","10 construction kits that capture the sound of Berlin Techno","no reviews","no reviews","0"
"Techno / Trance","Best Service","Production Tools Vol. 8","$69.00","Construction Kits for Progressive House, Electro & Trance","2014","2014","1"
"Techno / Trance","Best Service","Production Tools Vol. 7","$69.00","Progressive House, Electro and Trance Kits","no reviews","no reviews","1"
"Techno / Trance","Best Service","Production Tools Vol. 6","$69.00","35 Electro House / Progressive House und Tech House kits","no reviews","no reviews","1"
"Techno / Trance","Best Service","Production Tools Vol. 5","$69.00","35 Progressive / Trance / Tech Trance Production Tool Kits","2012","2012","1"
"Techno / Trance","Best Service","Production Effects Vol.1","$69.00","Effects collection, xplosions, hits, up- and ownsweeps a.s.o","2011","2011","1"
"Techno / Trance","Best Service","K-Size Electro Edition","$49.00","Over 2500 Sounds für House, Techhouse, Progressive..","2011","2011","1"
"Techno / Trance","Best Service","Production Tools Vol. 4","$69.00","35 Production Kits for Electro/Tech House, Progressive House","2011","2011","1"
"Techno / Trance","Best Service","K-Size Engine Edition","$139.00","Four K-Size libraries in one pack","no reviews","no reviews","0"
"Techno / Trance","Best Service","K-Size NoKick","$49.00","1500 loops for Electro-House, Minimal, Techhouse...","no reviews","no reviews","1"
"Techno / Trance","Best Service","Production Tools Vol. 3","$69.00","35 Production Kits for Electro, Tech House,Progressive House","no reviews","no reviews","1"
"Techno / Trance","Best Service","Production Tools Vol. 2","$69.00","35 Production Kits for Electro, Tech House,Progressive House","2010","2009","1"
"Techno / Trance","Best Service","K-Size Minimal Edition","$49.00","2800 Hi-Quality CLUB Loops and Sounds","2010","2009","1"
"Techno / Trance","Best Service","K-Size Techhouse Edition","$49.00","More than 2800 Techhouse sounds und loops","2010","2010","1"
"Techno / Trance","Best Service","Production Tools Vol. 1","$69.00","35 Production Kits, Electro / Tech House / Progressive House","2009","2009","1"
"Techno / Trance","Ueberschall","Glitch Art","$48.63","10 fully-stocked constructions kits","no reviews","no reviews","0"
"Techno / Trance","Ueberschall","Uplifting Trance","$48.63","Inspiring collection for versatile multimedia productions","no reviews","no reviews","0"
"Techno / Trance","Ueberschall","Dubtechno","$48.63","Warm Subbasslines, swirling pads, wide Chords!","no reviews","no reviews","0"
"Techno / Trance","Best Service","Toxic Guitars Bundle","$89.00","Bundle of Toxic Guitars Vol.1 and Toxic Guitars Vol.2","no reviews","no reviews","1"
"Techno / Trance","Best Service","Toxic Guitars Vol.2","$59.00","250 Samples of freaky guitar sounds, licks and efffects","no reviews","no reviews","1"
"Techno / Trance","Big Fish Audio","Electro Pop Hits","$17.26","Electro Pop Hits Collection of Track Star - A Hit!","no reviews","no reviews","no requirement"
"Techno / Trance","Best Service","Electronic Drums Vol. 1","$69.00","Electronic & synthetic drum sounds for club-sound","2010","2010","1"
"Techno / Trance","Best Service","Club Revolution Vol. 1","$49.00","A complex sample collection with 2700 premium club sounds","2008","2008","no requirement"
"Techno / Trance","Best Service","Synthation Producer´s Collection Vol. 2","$49.00","350 trendy audio loops + 1000 club-tested single drums","no reviews","no reviews","1"
"Techno / Trance","Best Service","Toxic Guitars Vol.1","$49.00","Heavy guitar for electro, breakbeat, drum´n bass productions","no reviews","no reviews","1"
"Techno / Trance","Best Service","Synthation Producer`s Collection","$49.00","A new milestone for innovative club music production","2008","2008","1"
"Techno / Trance","Best Service","Hardstyle Samples Vol. 2","$49.00","Hardstyle Collection of new unique sounding synths & vocals","no reviews","no reviews","1"
"Techno / Trance","Ueberschall","Planet Trance","$109.00","Trance beats, effects and grooves for your latest hits!","no reviews","no reviews","0"
"Techno / Trance","Ueberschall","Sounds of Berlin","$109.00","The unique sound of the Berlin clubs!","2010","2010","0"
"Techno / Trance","Ueberschall","Electro Producer Pack 2","$109.00","Electro sound & samples","2009","2009","0"
"Techno / Trance","Ueberschall","Electrolines","$109.00","Over 1000 analog bass and lead lines","2009","2009","0"
"Techno / Trance","Ueberschall","Electro Producer Pack","$98.25","A huge library of the latest electronic sounds","2009","2009","0"
"Techno / Trance","Ueberschall","Trance ID 2","$98.25","Neo-, electro-, tech-trance & progressive and minimal","2008","2008","0"
"Techno / Trance","Ueberschall","Analog Attack","$109.00","Range of the finest pure analog Grooves & Loops.","2008","2008","0"
"Techno / Trance","Ueberschall","Minimal Techno","$109.00","Popping bass and drums - Minimal & Techno sound!","2008","2008","0"
"Techno / Trance","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"Techno / Trance","Ueberschall","Essentials Of The Order","$98.25","Bombastic sample collection with 8600 loops & samples!","no reviews","no reviews","0"
"Techno / Trance","Ueberschall","Astral Electro Flux","$98.25","Abstract sound experiments and analog synthesizer sounds","2008","2008","0"
"Techno / Trance","Ueberschall","Trance ID","$98.25","The latest club and trance sounds!","2007","2007","0"
"Techno / Trance","Ueberschall","Hardtechno vs. Schranz","$98.25","Hard Techno Loops and Schranz produced by Robert Natus","2007","2007","0"
"Techno / Trance","Zero-G","Degrees of Abstract","$37.51","A fantastic world of sound design & sfx!","2007","2007","1"
"Techno / Trance","Ueberschall","Electro ID","$98.25","High-tech techno loops and samples","2007","2007","0"
"Techno / Trance","Heavyocity","DM-307A Featured Artists","$39.20","Featured Artists Pack for Ableton","no reviews","no reviews","0"
"Techno / Trance","Zero-G","Trance Construction Kits","$21.42","The essential raw material for trance-prductions","no reviews","no reviews","1"
"Techno / Trance","Zero-G","Planet Of The Breaks Series REFILL","$28.58","The entire Planet of the Breaks series in one Refill!","no reviews","no reviews","0"
"Techno / Trance","Zero-G","Chemical Beats","$21.42","Crazy Drumloops & Grooves for your productions!","no reviews","no reviews","1"
"Techno / Trance","Zero-G","Electro Glitch Essentials","$42.87","Wild electro dance loops & samples by remix-god Si Begg!","no reviews","no reviews","1"
"Techno / Trance","Zero-G","House Fabrik","$42.87","Cutting-edge selection of dance grooves for the master touch","no reviews","no reviews","1"
"Techno / Trance","Zero-G","Ecstatic Grooves","$26.80","Drum loops and hits for dance & techno productions","no reviews","no reviews","1"
"Techno / Trance","Zero-G","SoundSense: Trance Inducer","$20.84","The energy of modern dance, trance´, techno and electro","no reviews","no reviews","1"
"Techno / Trance","Zero-G","SoundSense: Technomatik","$17.27","Komplete techno & electro dance sample toolbox!","no reviews","no reviews","1"
"Techno / Trance","Zero-G","Analogue Sequencer Loops","$42.87","Professional samples,using only classic analogue synths..","2005","2005","1"
"Techno / Trance","Zero-G","Chemical Synths","$10.31","Synth-sounds by the same producer of Ambient Textures.","no reviews","no reviews","no requirement"
"Techno / Trance","Zero-G","Morphology","$41.09","Another great library, by sound designer Ian Boddy","2004","2004","1"
"Techno / Trance","Zero-G","Wired","$30.96","Professional trance samples, produced by Nigel Anderson","no reviews","no reviews","no requirement"
"Techno / Trance","Zero-G","eVOLUTION","$10.71","Great sound design & FX library!","no reviews","no reviews","1"
"Techno / Trance","Zero-G","Nu House","$17.45","Houce, trance & rave construction kits & single hits!","no reviews","no reviews","1"
"Techno / Trance","Power FX","Clubotica","$28.78","","no reviews","no reviews","no requirement"
"Techno / Trance","Power FX","2rAw FX in Time","$18.86","","no reviews","no reviews","1"
"Electro / Industrial / Noise","Best Service","Phantom Files Vol. 2","$49.00","Unique musical fragments, FX and grooves!","2014","2014","1"
"Electro / Industrial / Noise","Big Fish Audio","Big Room Anthems","$48.30","15 Kits of Hard-Hitting Electronic Dance Music","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Electro Cinematic","$44.66","Electronic Loops, FX & Soundscapes for Cinematic Productions","no reviews","no reviews","1"
"Electro / Industrial / Noise","Sample Logic","Rhythomatix","$58.55","Collection of Hybrid Loops & Kits for Ableton Live!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Best Service","Production Tools Vol. 8","$69.00","Construction Kits for Progressive House, Electro & Trance","2014","2014","1"
"Electro / Industrial / Noise","Best Service","Production Tools Vol. 7","$69.00","Progressive House, Electro and Trance Kits","no reviews","no reviews","1"
"Electro / Industrial / Noise","Best Service","Production Tools Vol. 6","$69.00","35 Electro House / Progressive House und Tech House kits","no reviews","no reviews","1"
"Electro / Industrial / Noise","Best Service","K-Size Engine Edition","$139.00","Four K-Size libraries in one pack","no reviews","no reviews","0"
"Electro / Industrial / Noise","Best Service","K-Size NoKick","$49.00","1500 loops for Electro-House, Minimal, Techhouse...","no reviews","no reviews","1"
"Electro / Industrial / Noise","Ueberschall","Glitch Art","$48.63","10 fully-stocked constructions kits","no reviews","no reviews","0"
"Electro / Industrial / Noise","Big Fish Audio","PRISM: EDM Construction Kits","$69.30","18 Radio-ready EDM Construction Kits","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Quadro Hardcore","$42.87","Ferocious, chaotic and hi-energy Industrial Hardcore sounds","no reviews","no reviews","1"
"Electro / Industrial / Noise","Big Fish Audio","Electro Club","$48.30","15 Construction Kits of Modern Dance Floor Material","no reviews","no reviews","1"
"Electro / Industrial / Noise","Ueberschall","Electro House 2","$48.63","Electro House Construction Kits","no reviews","no reviews","0"
"Electro / Industrial / Noise","Big Fish Audio","Gravity","$90.30","Extensive Film / TV, Video Games and Sounddesign Library","no reviews","no reviews","1"
"Electro / Industrial / Noise","Ueberschall","Dubtechno","$48.63","Warm Subbasslines, swirling pads, wide Chords!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Big Fish Audio","Future Complextro","$48.30","15 massive construction kits for the deepest Drops & Beats","no reviews","no reviews","no requirement"
"Electro / Industrial / Noise","Big Fish Audio","Chill 2","$34.30","Slow, chilled out beats and grooves","no reviews","no reviews","1"
"Electro / Industrial / Noise","Best Service","Club Revolution Vol. 1","$49.00","A complex sample collection with 2700 premium club sounds","2008","2008","no requirement"
"Electro / Industrial / Noise","Zero-G","Altered States","$41.09","Over 4 GB of world-class sound design & samples!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Eastern Flute","$32.15","Authentic eastern style flute phrases from India","no reviews","no reviews","1"
"Electro / Industrial / Noise","Ueberschall","Deep Electro House","$48.63","Beats, synths & FX for Deep House to Electro Music!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Funky Electro House","$28.78","Funky Electro House - 316 loops and single-sounds!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Synth Pop","$98.25","Electric pop sounds and loops","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Electro House UE","$48.63","Sophisticated Club Samples & Loops","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Nouvelle Discotheque","$48.63","Nice and bright disco grooves - funky and cool!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","8 Bit Stylez","$38.71","Brilliant lo-fi samples","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Art Of Sounds","$109.00","Creative sound, excellent sound design","2010","2010","0"
"Electro / Industrial / Noise","Ueberschall","Electro Producer Pack 2","$109.00","Electro sound & samples","2009","2009","0"
"Electro / Industrial / Noise","Ueberschall","Studio Works","$109.00","Sample collection, inspired by Acid Funk and Nu Jazz","2009","2009","0"
"Electro / Industrial / Noise","Ueberschall","Electrolines","$109.00","Over 1000 analog bass and lead lines","2009","2009","0"
"Electro / Industrial / Noise","Ueberschall","Electro Producer Pack","$98.25","A huge library of the latest electronic sounds","2009","2009","0"
"Electro / Industrial / Noise","Ueberschall","Club Electro","$98.25","Synth Grooves and Beats","2009","2008","0"
"Electro / Industrial / Noise","Ueberschall","Trance ID 2","$98.25","Neo-, electro-, tech-trance & progressive and minimal","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Analog Attack","$109.00","Range of the finest pure analog Grooves & Loops.","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Minimal Techno","$109.00","Popping bass and drums - Minimal & Techno sound!","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Essentials Of The Order","$98.25","Bombastic sample collection with 8600 loops & samples!","no reviews","no reviews","0"
"Electro / Industrial / Noise","Ueberschall","Astral Electro Flux","$98.25","Abstract sound experiments and analog synthesizer sounds","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Analog FX","$98.25","Incredible FX Collection, perfect for movies and more","2008","2008","0"
"Electro / Industrial / Noise","Ueberschall","Trance ID","$98.25","The latest club and trance sounds!","2007","2007","0"
"Electro / Industrial / Noise","Ueberschall","Hardtechno vs. Schranz","$98.25","Hard Techno Loops and Schranz produced by Robert Natus","2007","2007","0"
"Electro / Industrial / Noise","Zero-G","Degrees of Abstract","$37.51","A fantastic world of sound design & sfx!","2007","2007","1"
"Electro / Industrial / Noise","Ueberschall","Electro ID","$98.25","High-tech techno loops and samples","2007","2007","0"
"Electro / Industrial / Noise","Heavyocity","DM-307A Hybrid Cinematics","$31.20","Hybrid Cinematics Pack for Ableton","no reviews","no reviews","0"
"Electro / Industrial / Noise","Zero-G","Zero-G Ambient","$17.84","AMBIENT Volume 1 and AMBIENT Volume 2 Bundle!","no reviews","no reviews","no requirement"
"Electro / Industrial / Noise","Zero-G","Modular Beats","$44.66","Drumsounds & Loops created using only modular synthesizers!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","The Paradise Sessions","$44.66","From funky to disco - big house & chill collection","no reviews","no reviews","1"
"Electro / Industrial / Noise","Best Service","Phantom Files","$49.00","An inspiring soundsource for all musicians","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Rhythm Organism","$32.15","Crazy & inspiring didgeridoo phrases & singel hits and more","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","SoundSense: Elektrolytic","$21.44","Innovativ sound design von Ian Boddy!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","SoundSense: Old Skool House","$20.84","Old skool classic house samples & grooves","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Classic Disco","$41.09","70's & 80's Disco-Licks & Grooves for authentic productions!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","SoundSense: Technomatik","$17.27","Komplete techno & electro dance sample toolbox!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Soundclash","$32.15","Big sound-pool for professional electro & house tracks","no reviews","no reviews","1"
"Electro / Industrial / Noise","Zero-G","Analogue Sequencer Loops","$42.87","Professional samples,using only classic analogue synths..","2005","2005","1"
"Electro / Industrial / Noise","Zero-G","Chemical Synths","$10.31","Synth-sounds by the same producer of Ambient Textures.","no reviews","no reviews","no requirement"
"Electro / Industrial / Noise","Zero-G","eVOLUTION","$10.71","Great sound design & FX library!","no reviews","no reviews","1"
"Electro / Industrial / Noise","Power FX","Clubotica","$28.78","","no reviews","no reviews","no requirement"
"Electro / Industrial / Noise","Power FX","2rAw FX in Time","$18.86","","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Action Cuts","$98.25","Soul & Funk Loops & Grooves for film, TV, games & more","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Jazz Guitar","$48.63","Smooth Electric Lead Lines","2016","2016","0"
"Blues / Jazz / Funk","Ueberschall","Jazz Lounge","$98.25","Mellow moods flavored with Jazz","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Trumpet 2","$98.25","Beautifully produced Solo Trumpet Lines","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Flugelhorn","$48.63","Flugelhorn Jazz Loops and Samples","no reviews","no reviews","0"
"Blues / Jazz / Funk","Big Fish Audio","Guitar Sessions: Pop Songwriting Guitars","$90.30","25 Pop Songwriting Construction Kits - Guitar Styles","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","1970","$48.30","14 Construction Kits in 1970's Style","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Brush Artistry 2","$69.30","68 unique drum loop construction kits","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Funk City 2","$34.30","Funk grooves like in the good old days!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Jazz Guitar 2","$98.25","Jazz Guitar licks and phrases","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Resonator Guitar","$48.63","Traditional Sounds For Modern Music","no reviews","no reviews","0"
"Blues / Jazz / Funk","Big Fish Audio","Latin Jazz 2","$90.97","Latin Jazz construction kits by Peter Michael Escovedo","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Acoustic Lounge","$147.87","24 Construction Kits of Smooth and Soulful Tunes","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Guitar Feedback","$48.63","Guitar Feedback brings Art from the Noise","no reviews","no reviews","0"
"Blues / Jazz / Funk","Big Fish Audio","Big Bad Horns 2","$90.30","Collection of Horns, Drum, Keys, Guitar and Bass Loops","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Saxophone 2","$48.63","Soulful and Smooth Saxophone Phrases","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Concert Flute","$48.63","Delicate Melodic Moods","no reviews","no reviews","0"
"Blues / Jazz / Funk","Big Fish Audio","Vintage Rhythm Section","$139.30","Classic sounds of R&B, Soul, Funk, Jazz and Rock Records","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Funk Soul Horns 2","$90.30","Collection of Horn Section & Solo-Instrument Licks","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Bluegrass","$69.30","Old-Timey, Folk and Bluegrass Country Styles","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Jazz Drums Loop Pak","$20.30","Drum loop collection with the special jazz vibe!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Hook City: 80s Funkaholics Edition","$27.30","80s hooks and funky style for your tracks!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Quiet Storm","$41.06","""Quiet Storm"" influenced Neo Soul Construction Kits!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Ueberschall","Retro Action Score","$98.25","Authentic retro action score in the style of the classics","no reviews","no reviews","0"
"Blues / Jazz / Funk","Ueberschall","Bass Saxophone UE","$43.00","The deepest baritone sax riffs & loops!","no reviews","no reviews","0"
"Blues / Jazz / Funk","Big Fish Audio","Crossroad Blues","$69.30","Classic blues sample library.","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Detroit Soul","$69.30","Horns, Guitars & more! Big soul loops for your productions","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Essential Brushes","$34.30","Various drum grooves and loops, played with brushes","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Funky Gumbo: Music from New Orleans","$69.30","Funkey elements and riffs - New Orleans sound for your music","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Greg Adams","$69.30","Loops & grooves of a 14 piece horn section!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Gypsy Cafe","$48.30","A complete Gypsy jazz band for your productions","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Hot Fuzz: Vintage Cop Show Kits","$48.30","Enhance your tracks with some ""sex"" of the 70s funk!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Midnight Jazz Train","$69.30","Swinging drums, guitar solos and sexy horns - Jazz tools!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Nu-Soul","$90.30","Sound tools for pop, soul and R&B - a total of 20 GB!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Soul Jazz","$48.30","Jazz mixed with soul and R&B!","no reviews","no reviews","no requirement"
"Blues / Jazz / Funk","Big Fish Audio","Suite Grooves 2","$69.30","Second release of the smooth jazz series!","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Big Bad Horns","$90.30","Brass loops and riffs for jazz, blues, rock, soul & more","2011","2011","1"
"Blues / Jazz / Funk","Big Fish Audio","Electri-Fried Blues","$90.30","Electric-infused blues loops & grooves","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Impressions - Jazz Construction Kits","$69.30","Stunningly beautiful jazz construction kits.","no reviews","no reviews","1"
"Blues / Jazz / Funk","Big Fish Audio","Funk Soul Horns","$69.30","A full horn section for your productions!","no reviews","no reviews","1"
